transaction_date,ticker,asset_description,type,amount,representative,timestamp,merge_key,people,state,party_x,total_senate_years,total_house_years,total_years,donation_merge_key,name,total_raised,total_from_small_donors,percent_from_small_donors*,total_money_raised,party_y
2019-06-24,STX,Seagate Technology PLC - Ordinary Shares,sale_full,"$1,001 - $15,000",Donna Shalala,1561348800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-06-24,SEE,Sealed Air Corporation,sale_full,"$1,001 - $15,000",Donna Shalala,1561348800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-06-24,SGEN,"Seattle Genetics, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,1561348800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-02-05,SRE,Sempra Energy,sale_partial,"$1,001 - $15,000",Donna Shalala,1549342800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-08-28,SRE,Sempra Energy,sale_full,"$1,001 - $15,000",Donna Shalala,1566964800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-04-08,SGSOY,SGS SA ADR,purchase,"$1,001 - $15,000",Donna Shalala,1554696000,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-04-05,SGSOY,SGS SA ADR,purchase,"$1,001 - $15,000",Donna Shalala,1554436800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-06-24,SGSOY,SGS SA ADR,sale_full,"$1,001 - $15,000",Donna Shalala,1561348800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-05-15,SHAK,"Shake Shack, Inc. Class A",purchase,"$1,001 - $15,000",Donna Shalala,1557892800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-06-24,SHAK,"Shake Shack, Inc. Class A",sale_full,"$1,001 - $15,000",Donna Shalala,1561348800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-06-24,SITC,SITE Centers Corp.,sale_full,"$1,001 - $15,000",Donna Shalala,1561348800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-06-04,SITC,SITE Centers Corp.,purchase,"$1,001 - $15,000",Donna Shalala,1559620800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-05-15,SITE,"Siteone Landscape Supply, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,1557892800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-06-24,SITE,"Siteone Landscape Supply, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,1561348800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-06-04,SPR,"Spirit Aerosystems Holdings, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,1559620800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-02-06,SPR,"Spirit Aerosystems Holdings, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,1549429200,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-02-06,SAVE,"Spirit Airlines, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,1549429200,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-02-20,SAVE,"Spirit Airlines, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,1550638800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-03-19,SRC,"Spirit Realty Capital, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,1552968000,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-06-24,SRC,"Spirit Realty Capital, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,1561348800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-03-06,TER,"Teradyne, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,1551848400,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-06-04,GT,The Goodyear Tire & Rubber Company,sale_full,"$1,001 - $15,000",Donna Shalala,1559620800,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2019-01-14,WB,Weibo Corporation - American Depositary Shares,sale_partial,"$1,001 - $15,000",Donna Shalala,1547442000,"Donna Shalala, E.","Donna Shalala, E.",Florida,Democratic,0,2,2,Donna Shalala,Donna Shalala,$3842907,$295249,7.68%,Raised over $100k,D
2020-09-03,EL,"Estee Lauder Companies, Inc.",purchase,"$15,001 - $50,000",Gilbert Cisneros,1599105600,Gilbert Cisneros,Gilbert Cisneros,California,Democratic,0,2,2,Gil Cisneros,Gil Cisneros,$4370133,$361343,8.27%,Raised over $100k,D
2020-09-08,STZ,"Constellation Brands, Inc.",sale_full,"$1,001 - $15,000",Christopher Jacobs,1599537600,Chris Jacobs,Chris Jacobs,New York,Republican,0,1,1,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2020-09-08,XOM,Exxon Mobil Corporation,sale_full,"$1,001 - $15,000",Christopher Jacobs,1599537600,Chris Jacobs,Chris Jacobs,New York,Republican,0,1,1,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2020-09-08,F,Ford Motor Company,sale_partial,"$1,001 - $15,000",Christopher Jacobs,1599537600,Chris Jacobs,Chris Jacobs,New York,Republican,0,1,1,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2020-09-08,HD,"Home Depot, Inc.",sale_partial,"$15,001 - $50,000",Christopher Jacobs,1599537600,Chris Jacobs,Chris Jacobs,New York,Republican,0,1,1,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2020-09-08,INO,"Inovio Pharmaceuticals, Inc.",sale_full,"$1,001 - $15,000",Christopher Jacobs,1599537600,Chris Jacobs,Chris Jacobs,New York,Republican,0,1,1,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2020-09-08,JNJ,Johnson & Johnson,sale_partial,"$15,001 - $50,000",Christopher Jacobs,1599537600,Chris Jacobs,Chris Jacobs,New York,Republican,0,1,1,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2021-03-17,CAT,Caterpillar Inc,purchase,"$1,001 - $15,000",William Keating,1615953600,"William Keating, J.","William Keating, J.",Ohio,Republican,0,4,4,Bill Keating,Bill Keating,$708680,$44228,6.24%,Raised over $100k,D
2021-02-26,FIVN,"Five9, Inc.",purchase,"$1,001 - $15,000",Tom Malinowski,1614315600,Tom Malinowski,Tom Malinowski,New Jersey,Democratic,0,2,2,Tom Malinowski,Tom Malinowski,$7414403,$867575,11.70%,Raised over $100k,D
2019-02-22,RTNB,Root 9 B Technologies Inc,sale_full,"$1,001 -",Linda Sanchez,1550811600,"Linda Sanchez, T.","Linda Sanchez, T.",California,Democratic,0,18,18,Linda Sanchez,Linda Sanchez,$1246008,$22025,1.77%,Raised over $100k,D
2021-02-19,ASML,ASML Holding N.V. - New York Registry Shares,sale_partial,"$15,001 - $50,000",Sara Jacobs,1613710800,Sara Jacobs,Sara Jacobs,California,Democratic,0,0,0,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2021-02-19,FSLR,"First Solar, Inc",sale_partial,"$1,001 - $15,000",Sara Jacobs,1613710800,Sara Jacobs,Sara Jacobs,California,Democratic,0,0,0,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2021-02-19,LHCG,LHC Group - common stock,purchase,"$15,001 - $50,000",Sara Jacobs,1613710800,Sara Jacobs,Sara Jacobs,California,Democratic,0,0,0,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2021-02-19,LPLA,LPL Financial Holdings Inc.,purchase,"$15,001 - $50,000",Sara Jacobs,1613710800,Sara Jacobs,Sara Jacobs,California,Democratic,0,0,0,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2021-02-19,PAYC,"Paycom Software, Inc.",purchase,"$15,001 - $50,000",Sara Jacobs,1613710800,Sara Jacobs,Sara Jacobs,California,Democratic,0,0,0,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2021-02-19,PYPL,"Paypal Holdings, Inc.",sale_partial,"$15,001 - $50,000",Sara Jacobs,1613710800,Sara Jacobs,Sara Jacobs,California,Democratic,0,0,0,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2021-02-19,TTEK,"Tetra Tech, Inc.",purchase,"$15,001 - $50,000",Sara Jacobs,1613710800,Sara Jacobs,Sara Jacobs,California,Democratic,0,0,0,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2021-02-19,BK,The Bank of New York Mellon Corporation,sale_full,"$15,001 - $50,000",Sara Jacobs,1613710800,Sara Jacobs,Sara Jacobs,California,Democratic,0,0,0,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2021-02-19,TJX,"TJX Companies, Inc.",purchase,"$15,001 - $50,000",Sara Jacobs,1613710800,Sara Jacobs,Sara Jacobs,California,Democratic,0,0,0,Chris Jacobs,Chris Jacobs,$2147101,$76827,3.58%,Raised over $100k,R
2021-02-02,V,Visa Inc (Trade was for 2020 Trust for Khanna Children),purchase,"$1,001 - $15,000",Rohit Khanna,1612242000,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-02,INFO,IHS Markit Ltd (Trade was for 2020 Trust for Khanna Children),sale_partial,"$1,001 - $15,000",Rohit Khanna,1612242000,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,INFO,IHS Markit Ltd (Trade was for 2020 Trust for Khanna Children),sale_partial,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-25,ILMN,Illumina Inc (Trade was for 2020 Trust for Khanna Children),sale_partial,"$1,001 - $15,000",Rohit Khanna,1614229200,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-25,SNAP,Snap Inc (Trade was for 2020 Trust for Khanna Children),sale_partial,"$1,001 - $15,000",Rohit Khanna,1614229200,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-25,MTCH,Match Group Inc (Trade was for 2020 Trust for Khanna Children),purchase,"$1,001 - $15,000",Rohit Khanna,1614229200,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-02,INFO,IHS Markit Ltd (For Grandchildrens Trust),sale_partial,"$1,001 - $15,000",Rohit Khanna,1612242000,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-25,SNAP,Snap Inc (For Grandchildrens Trust),sale_partial,"$1,001 - $15,000",Rohit Khanna,1614229200,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-25,MTCH,Match Group Inx,purchase,"$1,001 - $15,000",Rohit Khanna,1614229200,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-12,AIG,American Intl Group CMN (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613106000,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,ABT,Abbot Labs Inc (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,KKR,KKR & CO Inc (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,BAC,Bank Of America (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,PG,Procter & Gamble (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,MDLZ,Mondelez International (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,PEP,Pepsico Inc (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,NVR,NVR Inc (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,MDT,Medtronic Public Limited,purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,GM,General Motors Company,purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,SCHW,Charles Schwab Corp (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,FIS,Fidelity national info svcs (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,KMB,Kimberly Clark Corp CMN (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,CTSH,Cognzant Technology Solutions (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,HUM,Humana Inc CMN (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,PH,Parker-Hannifin Corp (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,CHTR,Charter Communications (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,HIG,Hartford Financial Servs (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,MS,Morgan Stanley (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,CMCSA,Comcast Corp CMN Class A Voting (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,TXN,Texas Instruments CMN (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,LIN,Linde Plc CMN (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,MMC,March & Mclennan Co (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,ADM,Arched Daniels Midland Co (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,FRC,First Republic Bank CMN,purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,MET,Metlife inc CMN (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,HON,Honeywell Intl,purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-25,MRK,Merck & Co (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1614229200,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,WY,Weyerhaeuser Company (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,BWA,Borgwarner Inc CMN,purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,CAT,Caterpillar Inc (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,V,Visa Inc Class A (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,JPM,JP Morgan Chase & Co (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,PSA,Public Storage CMN (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,CARR,Carrier Global Corp (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,HBI,HanesBrands Inc (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,ABBV,Abbvie Inc CMN (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,ORLY,OReilly Automotive (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,SHW,Sherwin Williams (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,T,ATT Inc (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
2021-02-11,D,Dominion Energy Inc (2020 Irrev Trust FBO Grandchildren),purchase,"$1,001 - $15,000",Rohit Khanna,1613019600,Ro Khanna,Ro Khanna,California,Democratic,0,4,4,Ro Khanna,Ro Khanna,$3837982,$458130,11.94%,Raised over $100k,D
