transaction_date,ticker,asset_description,type,amount,representative,timestamp,merge_key,people,state,party_x,total_senate_years,total_house_years,total_years,donation_merge_key,name,total_raised,total_from_small_donors,percent_from_small_donors*,total_money_raised,party_y
2020-07-28,PG,Procter & Gamble Company,purchase,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,SPKE,"Spark Energy, Inc. - Class A",sale_full,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,USB,U.S. Bancorp,purchase,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-08-04,UNP,Union Pacific Corporation,purchase,"$15,001 - $50,000",Carol Devine Miller,1596513600,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,WM,"Waste Management, Inc.",purchase,"$15,001 - $50,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-07-28,YUMC,"Yum China Holdings, Inc.",sale_full,"$1,001 - $15,000",Carol Devine Miller,1595908800,"Carol Miller, D.","Carol Miller, D.",West Virginia,Republican,0,2,2,Carol Miller,Carol Miller,$869210,$39097,4.50%,Raised over $100k,R
2020-06-02,ADYEY,Adyen NV Unsponsored ADR,purchase,"$1,001 - $15,000",Josh Gottheimer,1591070400,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-02,ALC,Alcon Inc. Ordinary Shares,purchase,"$1,001 - $15,000",Josh Gottheimer,1591070400,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-03,ALC,Alcon Inc. Ordinary Shares,purchase,"$1,001 - $15,000",Josh Gottheimer,1591156800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-03,BIDU,"Baidu, Inc. - American Depositary Shares, each Representing one Tenth Class A Ordinary Share",sale_full,"$1,001 - $15,000",Josh Gottheimer,1591156800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-02,BIDU,"Baidu, Inc. - American Depositary Shares, each Representing one Tenth Class A Ordinary Share",sale_partial,"$1,001 - $15,000",Josh Gottheimer,1591070400,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-15,BKNG,Booking Holdings Inc.,sale_full,"$1,001 - $15,000",Josh Gottheimer,1592193600,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-25,SCHW,Charles Schwab Corporation,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1593057600,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-15,CHL,China Mobile Limited,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1592193600,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-08,COST,Costco Wholesale Corporation,sale_full,"$1,001 - $15,000",Josh Gottheimer,1591588800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-15,EBS,"Emergent Biosolutions, Inc.",purchase,"$1,001 - $15,000",Josh Gottheimer,1592193600,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-26,EBS,"Emergent Biosolutions, Inc.",purchase,"$1,001 - $15,000",Josh Gottheimer,1593144000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-26,ENTG,"Entegris, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,1593144000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-05,EXAS,Exact Sciences Corporation,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1591329600,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-02,EXAS,Exact Sciences Corporation,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1591070400,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-25,FIS,"Fidelity National Information Services, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,1593057600,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-09,FLT,"FleetCor Technologies, Inc.",purchase,"$1,001 - $15,000",Josh Gottheimer,1591675200,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-15,BEN,"Franklin Resources, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,1592193600,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-01,HD,"Home Depot, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,1590984000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-26,HON,Honeywell International Inc.,sale_full,"$1,001 - $15,000",Josh Gottheimer,1593144000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-26,HUBS,"HubSpot, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,1593144000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-03,ITUB,Itau Unibanco Banco Holding SA American Depositary Shares,purchase,"$1,001 - $15,000",Josh Gottheimer,1591156800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-02,ITUB,Itau Unibanco Banco Holding SA American Depositary Shares,purchase,"$1,001 - $15,000",Josh Gottheimer,1591070400,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-05,LYFT,"Lyft, Inc. - Class A",purchase,"$1,001 - $15,000",Josh Gottheimer,1591329600,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-22,MKTX,"MarketAxess Holdings, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,1592798400,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-01,SNPS,"Synopsys, Inc.",sale_partial,"$1,001 - $15,000",Josh Gottheimer,1590984000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-02,TCEHY,Tencent Holdings Limited Unsponsored ADR Representing B Shares,purchase,"$1,001 - $15,000",Josh Gottheimer,1591070400,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-05,TTD,"The Trade desk, Inc. - Class A",sale_partial,"$1,001 - $15,000",Josh Gottheimer,1591329600,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-06-01,TMO,Thermo Fisher Scientific Inc,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1590984000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2019-05-03,DMRC,Digimarc Corporation,sale_full,"$1,001 - $15,000",Joseph D. Morelle,1556856000,"Joseph Morelle, D.","Joseph Morelle, D.",New York,Democratic,0,3,3,Joseph Morelle,Joseph Morelle,$1375366,$40564,2.95%,Raised over $100k,D
2020-11-19,D,Sale of shares in Dominion Energy Inc.,sale_full,"$15,001 - $50,000",Patrick T. McHenry,1605762000,"Patrick McHenry, T.","Patrick McHenry, T.",North Carolina,Republican,0,16,16,Patrick McHenry,Patrick McHenry,$2780234,$9653,0.35%,Raised over $100k,R
2021-02-12,ACN,Accenture Plc Class A,purchase,"$1,001 - $15,000",Kevin Hern,1613106000,Kevin Hern,Kevin Hern,Oklahoma,Republican,0,3,3,Kevin Hern,Kevin Hern,$1094104,$41601,3.80%,Raised over $100k,R
2021-02-12,MMP,Magellan Midstream Partners,purchase,"$1,001 - $15,000",Kevin Hern,1613106000,Kevin Hern,Kevin Hern,Oklahoma,Republican,0,3,3,Kevin Hern,Kevin Hern,$1094104,$41601,3.80%,Raised over $100k,R
2021-02-12,OKE,ONEOK,purchase,"$1,001 - $15,000",Kevin Hern,1613106000,Kevin Hern,Kevin Hern,Oklahoma,Republican,0,3,3,Kevin Hern,Kevin Hern,$1094104,$41601,3.80%,Raised over $100k,R
2021-02-08,TXN,Texas Instruments Inc,purchase,"$1,001 - $15,000",Kevin Hern,1612760400,Kevin Hern,Kevin Hern,Oklahoma,Republican,0,3,3,Kevin Hern,Kevin Hern,$1094104,$41601,3.80%,Raised over $100k,R
2021-01-22,BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,sale_full,"$15,001 - $50,000",Marie Newman,1611291600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-11,AAPL,Apple Inc.,purchase,"$1,001 - $15,000",Marie Newman,1610341200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-22,AAPL,Apple Inc.,sale_full,"$1,001 - $15,000",Marie Newman,1611291600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-08,BBY,"Best Buy Co., Inc.",sale_full,"$15,001 - $50,000",Marie Newman,1610082000,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-25,BA,Boeing Company,purchase,"$15,001 - $50,000",Marie Newman,1611550800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-04,CHWY,"Chewy, Inc. Class A",purchase,"$1,001 - $15,000",Marie Newman,1609736400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-08,CHWY,"Chewy, Inc. Class A",sale_full,"$1,001 - $15,000",Marie Newman,1610082000,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-21,CHWY,"Chewy, Inc. Class A",purchase,"$1,001 - $15,000",Marie Newman,1611205200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-11,DOCU,"DocuSign, Inc.",purchase,"$15,001 - $50,000",Marie Newman,1610341200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-14,DOCU,"DocuSign, Inc.",sale_full,"$15,001 - $50,000",Marie Newman,1610600400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-14,DOCU,"DocuSign, Inc.",purchase,"$1,001 - $15,000",Marie Newman,1610600400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-11,DUK,Duke Energy Corporation,purchase,"$1,001 - $15,000",Marie Newman,1610341200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-21,DUK,Duke Energy Corporation,purchase,"$1,001 - $15,000",Marie Newman,1611205200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-15,DUK,Duke Energy Corporation,sale_full,"$1,001 - $15,000",Marie Newman,1610686800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-21,XOM,Exxon Mobil Corporation,purchase,"$1,001 - $15,000",Marie Newman,1611205200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-22,XOM,Exxon Mobil Corporation,purchase,"$1,001 - $15,000",Marie Newman,1611291600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-08,XOM,Exxon Mobil Corporation,sale_full,"$1,001 - $15,000",Marie Newman,1610082000,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-15,FDX,FedEx Corporation,sale_full,"$15,001 - $50,000",Marie Newman,1610686800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-04,FDX,FedEx Corporation,sale_full,"$1,001 - $15,000",Marie Newman,1609736400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-15,GM,General Motors Company,purchase,"$1,001 - $15,000",Marie Newman,1610686800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-22,GM,General Motors Company,sale_full,"$1,001 - $15,000",Marie Newman,1611291600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-21,IBM,International Business Machines Corporation,purchase,"$1,001 - $15,000",Marie Newman,1611205200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-02-22,IBM,International Business Machines Corporation,purchase,"$1,001 - $15,000",Marie Newman,1613970000,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-08,MCD,McDonald's Corporation,sale_full,"$15,001 - $50,000",Marie Newman,1610082000,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-15,MCD,McDonald's Corporation,purchase,"$15,001 - $50,000",Marie Newman,1610686800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-22,MCD,McDonald's Corporation,sale_full,"$15,001 - $50,000",Marie Newman,1611291600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-25,MCD,McDonald's Corporation,purchase,"$15,001 - $50,000",Marie Newman,1611550800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-15,MET,"MetLife, Inc.",sale_full,"$1,001 - $15,000",Marie Newman,1610686800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-11,MET,"MetLife, Inc.",purchase,"$1,001 - $15,000",Marie Newman,1610341200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-14,MSFT,Microsoft Corporation,purchase,"$15,001 - $50,000",Marie Newman,1610600400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-22,MSFT,Microsoft Corporation,sale_full,"$15,001 - $50,000",Marie Newman,1611291600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-22,MRNA,"Moderna, Inc.",sale_full,"$1,001 - $15,000",Marie Newman,1611291600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-22,MRNA,"Moderna, Inc.",purchase,"$1,001 - $15,000",Marie Newman,1611291600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-14,MRNA,"Moderna, Inc.",purchase,"$1,001 - $15,000",Marie Newman,1610600400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-08,MRNA,"Moderna, Inc.",sale_full,"$15,001 - $50,000",Marie Newman,1610082000,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-08,MRNA,"Moderna, Inc.",sale_full,"$1,001 - $15,000",Marie Newman,1610082000,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-14,MRNA,"Moderna, Inc.",purchase,"$1,001 - $15,000",Marie Newman,1610600400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-14,NFLX,"Netflix, Inc.",sale_full,"$1,001 - $15,000",Marie Newman,1610600400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-14,NFLX,"Netflix, Inc.",sale_full,"$1,001 - $15,000",Marie Newman,1610600400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-19,NFLX,"Netflix, Inc.",sale_full,"$1,001 - $15,000",Marie Newman,1611032400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-19,NFLX,"Netflix, Inc.",purchase,"$1,001 - $15,000",Marie Newman,1611032400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-19,NFLX,"Netflix, Inc.",sale_full,"$1,001 - $15,000",Marie Newman,1611032400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-19,NFLX,"Netflix, Inc.",sale_full,"$1,001 - $15,000",Marie Newman,1611032400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-25,NFLX,"Netflix, Inc.",purchase,"$50,001 - $100,000",Marie Newman,1611550800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-22,NFLX,"Netflix, Inc.",sale_full,"$100,001 - $250,000",Marie Newman,1611291600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-22,CRM,Salesforce.com Inc,sale_full,"$15,001 - $50,000",Marie Newman,1611291600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-26,W,Wayfair Inc. Class A,sale_full,"$1,001 - $15,000",Marie Newman,1611637200,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-15,W,Wayfair Inc. Class A,sale_full,"$15,001 - $50,000",Marie Newman,1610686800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-22,YETI,"YETI Holdings, Inc.",purchase,"$1,001 - $15,000",Marie Newman,1611291600,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-15,ZOOM,"Zoom Technologies, Inc.",sale_full,"$1,001 - $15,000",Marie Newman,1610686800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-15,ZOOM,"Zoom Technologies, Inc.",sale_full,"$1,001 - $15,000",Marie Newman,1610686800,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-04,ZOOM,"Zoom Technologies, Inc.",purchase,"$1,001 - $15,000",Marie Newman,1609736400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-04,ZM,"Zoom Video Communications, Inc. - Class A",sale_full,"$15,001 - $50,000",Marie Newman,1609736400,Marie Newman,Marie Newman,Illinois,Democratic,0,0,0,,,,,,,
2021-01-05,ABT,Abbot Laboratoreis,purchase,"$1,001 - $15,000",Dean Phillips,1609822800,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-05,ABT,Abbot Laboratoreis,purchase,"$1,001 - $15,000",Dean Phillips,1609822800,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-12,ACN,Accenture plc Class A Ordinary Shares,sale_full,"$1,001 - $15,000",Dean Phillips,1610427600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-07,ACN,Accenture plc Class A Ordinary Shares,sale_partial,"$1,001 - $15,000",Dean Phillips,1609995600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-08,ACN,Accenture plc Class A Ordinary Shares,sale_partial,"$1,001 - $15,000",Dean Phillips,1610082000,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-11,ACN,Accenture plc Class A Ordinary Shares,sale_partial,"$1,001 - $15,000",Dean Phillips,1610341200,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-05,ALXN,Alexion Pharma Inc,purchase,"$1,001 - $15,000",Dean Phillips,1609822800,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-05,AAL,American Airlines Group,sale_partial,"$1,001 - $15,000",Dean Phillips,1609822800,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-08,ACGL,Arch Capital Group Ltd,purchase,"$1,001 - $15,000",Dean Phillips,1610082000,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-05,T,AT&T Inc,sale_partial,"$1,001 - $15,000",Dean Phillips,1609822800,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-12,BKNG,Booking Holdings Inc,sale_partial,"$1,001 - $15,000",Dean Phillips,1610427600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-11,CB,Chubb Limited,sale_partial,"$1,001 - $15,000",Dean Phillips,1610341200,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-05,DTE,DTE Energy Company,sale_full,"$1,001 - $15,000",Dean Phillips,1609822800,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-05,ES,Eversource Energy,purchase,"$1,001 - $15,000",Dean Phillips,1609822800,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-12,FMS,Fresenius Media Care AG,purchase,"$1,001 - $15,000",Dean Phillips,1610427600,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-11,FMS,Fresenius Media Care AG,purchase,"$1,001 - $15,000",Dean Phillips,1610341200,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
2021-01-25,HON,Honeywell International Inc,sale_partial,"$1,001 - $15,000",Dean Phillips,1611550800,Dean Phillips,Dean Phillips,Minnesota,Democratic,0,2,2,Dean Phillips,Dean Phillips,$2328616,$358067,15.38%,Raised over $100k,D
